projectId,isOn,trustProductName,proectIssueCode,trustCompanyName,trustCompanyShortName,trustTremType,trustPropertyApplicationDesc,trustPropertyManagementDesc,issueCodeDate,publicityTime,registrationTime
9759,1,长安信托-长安投资737号证券投资集合资金信托计划,ZXD31C201711110028174,长安国际信托股份有限公司,长安信托,12,金融业,股票投资,2017-11-21,2017-12-28,2017-12-22
7779,1,天津信托-工商企业（2017金海添金1号）集合资金信托计划,ZXD31T201711011008564,天津信托有限责任公司,天津信托,24,制造业,信托贷款,2017-11-08,2017-12-28,2017-12-22
9389,1,2017平安租赁工行·华宝二期财产权信托,ZXD34H201711101024501,华宝信托有限责任公司,华宝信托,59.8,租赁和商务服务业,其他债权资产,2017-11-17,2017-12-28,2017-12-14
6735,1,长安宁·凤起潮鸣特定消费事务信托计划,ZXD31C201710110028436,长安国际信托股份有限公司,长安信托,24,房地产业,信托贷款,2017-10-30,2017-12-28,2017-12-13
9104,1,华能信托-民和1号集合资金信托计划C类信托单位,ZXD36H201711110021666,华能贵诚信托有限公司,华能信托,12,批发和零售业,其他债权资产,2017-11-16,2017-12-28,2017-12-22
5715,1,国民信托·哈尔滨邦信收益权事务管理集合资金信托计划,ZXD34G201710110018311,国民信托有限公司,国民信托,6.1,租赁和商务服务业,特定资产及其收（受）益权附回购,2017-10-23,2017-12-28,2017-12-13
8512,1,湘财鑫2017-32弘高租赁流动资金贷款集合资金信托计划,ZXD32H201711010015801,湖南省信托有限责任公司,湖南信托,25,租赁和商务服务业,信托贷款,2017-11-13,2017-12-21,2017-12-04
9044,1,华润信托·聚益七期集合资金信托计划,ZXD38H201711010021060,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2017-11-16,2017-12-28,2017-12-13
9023,1,云南信托星辰7期集合资金信托计划,ZXD32Y201711010020853,云南国际信托有限公司,云南信托,12,金融业,信托贷款,2017-11-16,2017-12-28,2017-12-20
4381,1,长安信托·成阳睿丰10号（稳健138号）债券投资集合资金信托计划,ZXD31C201710110005124,长安国际信托股份有限公司,长安信托,24,金融业,债券投资,2017-10-12,2017-12-28,2017-12-19
8314,1,北方信托复策1号证券投资集合资金信托计划,ZXD32B201711110013873,北方国际信托股份有限公司,北方信托,24,金融业,股票投资,2017-11-10,2017-12-21,2017-12-07
8867,1,华润信托·春芽3期集合资金信托计划,ZXD38H201711010019334,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2017-11-15,2017-12-28,2017-12-18
4312,1,中铁信托·诚鑫优选3号集合资金信托计划,ZXD43Z201710110004432,中铁信托有限责任公司,中铁信托,-1,金融业,资产收益权（不附回购）,2017-10-12,2017-12-28,2017-12-13
8134,1,湘财源2017-10集合资金信托计划,ZXD32H201711010012075,湖南省信托有限责任公司,湖南信托,25,水利、环境和公共设施管理业,信托贷款,2017-11-09,2017-12-21,2017-12-11
8492,1,长安宁——百金易鑫2号分层基金集合资金信托计划,ZXD31C20171111001560X,长安国际信托股份有限公司,长安信托,24,租赁和商务服务业,信托贷款,2017-11-13,2017-12-28,2017-12-19
4157,1,金谷·信惠52号证券投资集合资金信托计划,ZXD34Z201710110002895,中国金谷国际信托有限责任公司,金谷信托,12,金融业,股票投资,2017-10-11,2017-12-28,2017-12-20
7449,1,交银国信·信远40号财产权信托,ZXD34J201711101005286,交银国际信托有限公司,交银信托,11.8,建筑业,特定资产及其收（受）益权附回购,2017-11-06,2017-12-21,2017-11-22
7178,1,华润信托·中大君悦4号集合资金信托计划,ZXD38H201711010002594,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2017-11-02,2017-12-28,2017-12-19
4150,1,金谷·信惠41号证券投资集合资金信托计划,ZXD34Z201710110002821,中国金谷国际信托有限责任公司,金谷信托,12,金融业,股票投资,2017-10-11,2017-12-28,2017-12-20
7434,1,外贸信托-五行汇诚资产配置集合资金信托计划39期,ZXD33Z201711010005144,中国对外经济贸易信托有限公司,外贸信托,12,金融业,其他债权资产,2017-11-06,2017-12-21,2017-12-11
3583,1,华润信托·捷昀20号集合资金信托计划,ZXD38H201709010033927,华润深国投信托有限公司,华润信托,24,金融业,股票投资,2017-09-29,2017-12-28,2017-12-15
13015,1,华能信托-浦鼎7号集合资金信托计划,ZXD36H201712010016266,华能贵诚信托有限公司,华能信托,15.5,金融业,实物及其他资产,2017-12-11,2017-12-26,2017-12-20
7259,1,国民信托安民19号集合资金信托计划,ZXD34G201711110003399,国民信托有限公司,国民信托,18.1,租赁和商务服务业,信托贷款,2017-11-03,2017-12-21,2017-11-20
2722,1,民生信托-聚利11期证券投资集合资金信托计划,ZXD35Z201709010025360,中国民生信托有限公司,民生信托,120,金融业,股票投资,2017-09-25,2017-12-26,2017-12-19
12870,1,重庆信托·炜晟商贸集合资金信托计划,ZXD33C201712010014825,重庆国际信托股份有限公司,重庆信托,12,租赁和商务服务业,信托贷款,2017-12-11,2017-12-26,2017-12-21
7190,1,工银广州2017年第一期个人住房贷款财产权信托计划,ZXD38H201711111002718,华润深国投信托有限公司,华润信托,84,金融业,资产收益权（不附回购）,2017-11-02,2017-12-21,2017-12-07
12052,1,粤财信托·富力海珠商业广场项目集合资金信托计划,ZXD32G201712010006702,广东粤财信托有限公司,粤财信托,180,房地产业,信托贷款,2017-12-06,2017-12-26,2017-12-18
12033,1,聚信国际租赁2017年第二期资金信托计划,ZXD32Y201712010006515,云南国际信托有限公司,云南信托,12,租赁和商务服务业,其他债权资产,2017-12-05,2017-12-26,2017-12-20
6911,1,国民信托大唐9号集合资金信托计划,ZXD34G201710110030164,国民信托有限公司,国民信托,36,租赁和商务服务业,信托贷款,2017-10-31,2017-12-21,2017-11-22
11887,1,佳都科技第二期员工持股计划集合资金信托计划,ZXD32Y201712010005084,云南国际信托有限公司,云南信托,24,金融业,股票投资,2017-12-05,2017-12-26,2017-12-20
11506,1,全球慧赢二十一号集合资金信托计划第475期信托单位,ZXD31P201712010001294,平安信托有限责任公司,平安信托,120,金融业,其他债权资产,2017-12-01,2017-12-26,2017-12-18
6891,1,长安宁·天府兴城流动资金贷款集合资金信托计划,ZXD31C201710010029969,长安国际信托股份有限公司,长安信托,24,建筑业,信托贷款,2017-10-31,2017-12-21,2017-12-11
11504,1,全球慧赢二十一号集合资金信托计划第474期信托单位,ZXD31P201712010001285,平安信托有限责任公司,平安信托,120,金融业,其他债权资产,2017-12-01,2017-12-26,2017-12-15
11341,1,四川信托-汇鑫22号集合资金信托计划,ZXD36S201711010043823,四川信托有限公司,四川信托,24,金融业,实物及其他资产,2017-11-30,2017-12-26,2017-12-21
6162,1,国民信托津旺194号事务管理类集合资金信托计划,ZXD34G201710110022730,国民信托有限公司,国民信托,24,水利、环境和公共设施管理业,特定资产及其收（受）益权附回购,2017-10-25,2017-12-21,2017-12-08
10416,1,中海汇誉2017-213徐工汽车应收账款投资集合资金信托计划,ZXD36Z201711110034662,中海信托股份有限公司,中海信托,24,制造业,其他债权资产,2017-11-24,2017-12-26,2017-12-18
5493,1,昆仑信托·重庆华南城项目收益权转让及回购集合资金信托计划,ZXD31K201710010016115,昆仑信托有限责任公司,昆仑信托,48,交通运输、仓储和邮政业,特定资产及其收（受）益权附回购,2017-10-20,2017-12-26,2017-11-30
12100,1,途灵稳健1号集合资金信托计划,ZXD32Y201712010007181,云南国际信托有限公司,云南信托,120,金融业,股票投资,2017-12-06,2017-12-26,2017-12-21
9554,1,华润信托·金辉路劲佛山项目集合信托计划,ZXD38H201711010026147,华润深国投信托有限公司,华润信托,24,房地产业,长期股权投资,2017-11-20,2017-12-26,2017-12-15
8538,1,重庆信托·瑞兴投资集合资金信托计划（第1期）,ZXD33C201711010016068,重庆国际信托股份有限公司,重庆信托,12,金融业,金融衍生品,2017-11-13,2017-12-26,2017-12-19
5005,1,惠鑫佳证十六号集合资金信托计划第1期信托单位,ZXD31P201710010011286,平安信托有限责任公司,平安信托,60,金融业,信托贷款,2017-10-18,2017-12-26,2017-12-14
4726,1,华能信托-新昇集合资金信托计划,ZXD36H201710110008527,华能贵诚信托有限公司,华能信托,小于一个月,制造业,信托贷款,2017-10-16,2017-12-26,2017-12-14
4134,1,国民信托安民22号集合资金信托计划,ZXD34G201710010002661,国民信托有限公司,国民信托,12,金融业,股票投资,2017-10-11,2017-12-26,2017-12-19
3637,1,华澳·臻诚43号（湘潭九华）集合资金信托计划,ZXD33H201709010034461,华澳国际信托有限公司,华澳信托,24,其他,特定资产及其收（受）益权附回购,2017-09-29,2017-12-22,2017-12-14
2902,1,云南信托-信鸿明河1号证券投资集合资金信托计划,ZXD32Y201709010027166,云南国际信托有限公司,云南信托,120,金融业,股票投资,2017-09-26,2017-12-26,2017-12-19
2634,1,华宝信托-通达7号集合资金信托计划,ZXD34H20170901002448X,华宝信托有限责任公司,华宝信托,36,水利、环境和公共设施管理业,信托贷款,2017-09-22,2017-12-26,2017-12-01
1188,1,苏信理财·恒信J1725集合资金信托计划,ZXD37S201709010010146,苏州信托有限公司,苏州信托,42,水利、环境和公共设施管理业,特定资产及其收（受）益权附回购,2017-09-13,2017-12-26,2017-12-04
12893,1,平安普惠-平安证券一期财产权信托,ZXD34Z201712101015050,中国金谷国际信托有限责任公司,金谷信托,39,其他,资产收益权（不附回购）,2017-12-11,2018-01-08,2017-12-25
12855,1,光大信托-广州承兴29号应收账款集合资金信托计划,ZXD31G201712110014678,光大兴陇信托有限责任公司,光大信托,12,租赁和商务服务业,特定资产及其收（受）益权附回购,2017-12-11,2018-01-08,2017-12-28
12690,1,2017年中诚信托诚合1号集合资金信托计划,ZXD32Z201712110013054,中诚信托有限责任公司,中诚信托,60,租赁和商务服务业,信托贷款,2017-12-08,2018-01-08,2017-12-27
11836,1,山东信托·恒祥19号集合资金信托计划,ZXD31S201712110004586,山东省国际信托股份有限公司,山东信托,24,房地产业,信托贷款,2017-12-05,2018-01-08,2017-12-28
11480,1,西部信托·嘉凯城张家港城市之光集合资金信托计划,ZXD31X201712010001052,西部信托有限公司,西部信托,12,房地产业,信托贷款,2017-12-01,2018-01-08,2017-12-22
11165,1,爱建信托-鹿恒1号财产权信托,ZXD34S201711111042077,上海爱建信托有限责任公司,爱建信托,9.2,金融业,资产收益权（不附回购）,2017-11-29,2018-01-08,2017-12-26
10937,1,华润信托·中冀投资1号集合资金信托计划,ZXD38H20171111003980X,华润深国投信托有限公司,华润信托,12,金融业,股票投资,2017-11-28,2018-01-08,2017-12-21
10904,1,华润信托·建信沪盈和聚集合资金信托计划,ZXD38H201711010039478,华润深国投信托有限公司,华润信托,36,金融业,股票投资,2017-11-28,2018-01-08,2017-12-26
10897,1,华润信托·建信沪盈光控焦点集合资金信托计划,ZXD38H201711010039404,华润深国投信托有限公司,华润信托,36,金融业,股票投资,2017-11-28,2018-01-08,2017-12-26
10440,1,国民信托·深南103号证券投资集合资金信托计划,ZXD34G201711010034909,国民信托有限公司,国民信托,12,金融业,股票投资,2017-11-24,2018-01-08,2017-12-22
12054,1,粤财信托·华润远景集合资金信托计划,ZXD32G20171211000672X,广东粤财信托有限公司,粤财信托,36,租赁和商务服务业,长期股权投资,2017-12-06,2017-12-22,2017-12-14
11321,1,华能信托-益诚集合资金信托计划-第2期,ZXD36H201711010043627,华能贵诚信托有限公司,华能信托,4,房地产业,其他债权资产,2017-11-30,2017-12-22,2017-12-13
11229,1,云霞7期集合资金信托计划,ZXD32Y201711010042705,云南国际信托有限公司,云南信托,60,金融业,股票投资,2017-11-30,2017-12-22,2017-12-18
10961,1,国元-安盈201704009号集合资金信托计划,ZXD31A201711010040046,安徽国元信托有限责任公司,国元信托,24,水利、环境和公共设施管理业,信托贷款,2017-11-28,2017-12-22,2017-12-14
10671,1,华润信托·睿致108号集合资金信托计划,ZXD38H201711010037181,华润深国投信托有限公司,华润信托,120,金融业,债券投资,2017-11-27,2017-12-22,2017-12-14
10489,1,光大信托-臻道69号集合资金信托计划,ZXD31G201711110035388,光大兴陇信托有限责任公司,光大信托,24,建筑业,信托贷款,2017-11-27,2017-12-22,2017-12-12
10338,1,粤财信托·博通设计集合资金信托计划,ZXD32G201711010033910,广东粤财信托有限公司,粤财信托,12,房地产业,特定资产及其收（受）益权附回购,2017-11-24,2017-12-22,2017-12-14
10302,1,润顺2017年第一期财产权信托,ZXD38H201711101033553,华润深国投信托有限公司,华润信托,24.9,金融业,其他债权资产,2017-11-24,2017-12-22,2017-12-14
10152,1,北方信托-锦泰资管-汇川五号证券投资集合资金信托计划,ZXD32B201711110032051,北方国际信托股份有限公司,北方信托,24,金融业,股票投资,2017-11-23,2017-12-22,2017-12-14
5567,1,厦门信托-鲲凌17号集合资金信托计划,ZXD33X201710110016830,厦门国际信托有限公司,厦门信托,12,金融业,股票投资,2017-10-23,2017-12-22,2017-12-14
11386,1,陕国投·天元81期咸阳百姓乐大药房信托贷款集合资金信托计划,ZXD33S201712010000128,陕西省国际信托股份有限公司,陕西信托,24,批发和零售业,信托贷款,2017-12-01,2017-12-22,2017-12-13
7775,1,天津信托-工商企业（2017天进添金4号）集合资金信托计划,ZXD31T201711011008528,天津信托有限责任公司,天津信托,12,批发和零售业,信托贷款,2017-11-08,2017-12-22,2017-12-14
4892,1,兴业信托·锦馨14号集合资金信托计划,ZXD36X201710010010168,兴业国际信托有限公司,兴业信托,60,租赁和商务服务业,信托贷款,2017-10-17,2017-12-22,2017-12-12
4823,1,浦鑫2017年第一期信贷资产证券化信托,ZXD35S201710101009471,上海国际信托有限公司,上海信托,38.8,金融业,其他债权资产,2017-10-17,2017-12-22,2017-12-08
4676,1,万向信托-基建223号（播州城投南白公路客运站项目贷款集合资金信托计划）,ZXD31W201710010008030,万向信托有限公司,万向信托,24,水利、环境和公共设施管理业,信托贷款,2017-10-16,2017-12-22,2017-12-15
4499,1,云南信托-弘信1号员工持股集合资金信托计划,ZXD32Y201710010006283,云南国际信托有限公司,云南信托,24,金融业,股票投资,2017-10-13,2017-12-22,2017-12-06
4495,1,华鑫信托·华昇53号集合资金信托计划,ZXD39H201710110006247,华鑫国际信托有限公司,华鑫信托,12,金融业,股票投资,2017-10-13,2017-12-22,2017-12-07
